STATIONS_ID,Date,Sunshine duration daily total,Daily amount of precipitation,Daily mean temperature,Daily mean of the relative humidity,Daily mean wind speed
1078,03/01/1991 00:00,0,9.2,8.6,85,5.3
1078,04/01/1991 00:00,4.1,0.4,6.8,79,6.2
1078,05/01/1991 00:00,1.1,2.9,6.6,74,7.7
1078,06/01/1991 00:00,0.9,0,6.4,63,10.1
1078,07/01/1991 00:00,1,1.9,7.1,76,5.5
1078,08/01/1991 00:00,2.9,5.6,8.9,74,5.9
1078,09/01/1991 00:00,2.1,2,9,73,7.2
1078,10/01/1991 00:00,0,4,10.5,70,9.1
1078,11/01/1991 00:00,0,0.9,8.1,74,6.4
1078,12/01/1991 00:00,0.5,1.6,5,88,3.5
1078,13/01/1991 00:00,5.3,0,1.8,85,2.1
1078,14/01/1991 00:00,7.3,0,0.6,71,5.7
1078,15/01/1991 00:00,7.4,0,0,47,4.1
1078,16/01/1991 00:00,7.5,0,0.4,43,3.7
1078,17/01/1991 00:00,7.2,0,2,51,5.1
1078,18/01/1991 00:00,7.3,0,1.6,53,4.9
1078,19/01/1991 00:00,0,3.7,1.8,86,4.9
1078,20/01/1991 00:00,4,2.8,2.6,86,3.5
1078,21/01/1991 00:00,0,0.7,4.8,86,3.6
1078,22/01/1991 00:00,0.5,0,2.5,90,2.4
1078,23/01/1991 00:00,0,0,0.1,93,1.4
1078,24/01/1991 00:00,0,0,-0.6,84,1.9
1078,25/01/1991 00:00,0.2,0,1,84,1.3
1078,26/01/1991 00:00,0,0,1,89,0.7
1078,27/01/1991 00:00,0,0,3.1,75,1
1078,28/01/1991 00:00,4.1,0,0.8,78,2.2
1078,29/01/1991 00:00,6.5,0,-0.1,76,1.4
1078,30/01/1991 00:00,0,0,0.7,67,3.5
1078,31/01/1991 00:00,7.5,0,0.1,55,3.2
1078,01/02/1991 00:00,8,0,-3,53,2.6
1078,02/02/1991 00:00,7.6,0,-4.1,60,1.1
1078,03/02/1991 00:00,5.1,0,-4.2,70,0.9
1078,04/02/1991 00:00,7.2,0,-3.2,71,2.2
1078,05/02/1991 00:00,7.2,0.1,-0.4,68,3.8
1078,06/02/1991 00:00,5.5,0,-10.5,71,5.6
1078,07/02/1991 00:00,0.2,0,-6.6,73,5
1078,08/02/1991 00:00,0,1,-5.4,75,4.3
1078,09/02/1991 00:00,4.4,0,-5.2,73,2.5
1078,10/02/1991 00:00,0,1.8,-3.2,80,1.7
1078,11/02/1991 00:00,0,3.2,-2.2,95,3.4
1078,12/02/1991 00:00,0,3,-2.6,95,1.8
1078,13/02/1991 00:00,0.8,0.4,-3.6,87,2.2
1078,14/02/1991 00:00,0.8,1.3,-1.6,92,1.7
1078,15/02/1991 00:00,0,15.2,0.8,94,5.9
1078,16/02/1991 00:00,0.4,0.3,1.5,79,2.8
1078,17/02/1991 00:00,6.9,0,-0.2,77,1.2
1078,18/02/1991 00:00,5.1,0,-0.8,79,1.6
1078,19/02/1991 00:00,3.4,0,3.2,69,1.7
1078,20/02/1991 00:00,4.1,0,2.5,87,2.2
1078,21/02/1991 00:00,7,1.4,7.7,71,3.5
1078,22/02/1991 00:00,6.4,0,6.8,71,5.8
1078,23/02/1991 00:00,0,0,9.8,79,6.7
1078,24/02/1991 00:00,8.9,0.2,11,66,4.6
1078,25/02/1991 00:00,0,0.2,7.9,94,1.4
1078,26/02/1991 00:00,6.8,0,8,76,2.1
1078,27/02/1991 00:00,7,0,5.6,72,2.4
1078,28/02/1991 00:00,0,0.3,3.8,72,4.5
1078,01/03/1991 00:00,1.3,0.7,4.8,73,1.5
1078,02/03/1991 00:00,0.3,0.2,6.2,86,3.8
1078,03/03/1991 00:00,8.6,0,8.5,69,3.8
1078,04/03/1991 00:00,6.2,0.5,7.5,74,4.1
1078,05/03/1991 00:00,0,0.6,9.6,81,5.8
1078,06/03/1991 00:00,2.7,0.1,12.7,67,5.2
1078,07/03/1991 00:00,1.7,0,13,63,4.2
1078,08/03/1991 00:00,0.3,0,13.6,59,2.6
1078,09/03/1991 00:00,0,0,10.8,80,1.6
1078,10/03/1991 00:00,5.1,0.9,13,63,2.7
1078,11/03/1991 00:00,1.9,0,12.3,78,2.5
1078,12/03/1991 00:00,9.8,0,11.3,73,2.3
1078,13/03/1991 00:00,10,0,11.5,58,2.2
1078,14/03/1991 00:00,9.5,0.2,14.4,60,3.6
1078,15/03/1991 00:00,0,0,11.6,86,1.8
1078,16/03/1991 00:00,5.3,0,14.7,64,3.4
1078,17/03/1991 00:00,1.3,0,11.4,72,2.7
1078,18/03/1991 00:00,1,0.6,10.9,79,2.5
1078,19/03/1991 00:00,0,11.8,11.7,84,6.5
1078,20/03/1991 00:00,0.9,2.3,13.1,79,5.9
1078,21/03/1991 00:00,0,18.5,9.9,85,4.2
1078,22/03/1991 00:00,1.5,1.1,7.2,85,1.9
1078,23/03/1991 00:00,2.3,0,7.5,81,2.2
1078,24/03/1991 00:00,0.7,0,7.8,79,3.5
1078,25/03/1991 00:00,2.3,2.7,5.5,78,6.5
1078,26/03/1991 00:00,2.6,0,6.7,64,5.6
1078,27/03/1991 00:00,11.2,0,6.6,60,3.7
1078,28/03/1991 00:00,5.6,0,6.1,59,2.9
1078,29/03/1991 00:00,11,0,4.9,65,3
1078,30/03/1991 00:00,10.6,0.2,4.4,69,1
1078,31/03/1991 00:00,3.7,0,8.9,74,1.9
1078,01/04/1991 00:00,0.9,0.1,13,63,5.2
1078,02/04/1991 00:00,6.9,0,13.6,58,6.4
1078,03/04/1991 00:00,2.1,2.5,10,70,4.6
1078,04/04/1991 00:00,8.5,0.1,10,63,6.4
1078,05/04/1991 00:00,7.7,0,9.8,60,4.9
1078,06/04/1991 00:00,4.5,1.3,11.2,59,3.8
1078,07/04/1991 00:00,5.7,3.5,10.8,69,6.1
1078,08/04/1991 00:00,6.1,2.7,11.1,71,4.5
1078,09/04/1991 00:00,9,0,10.4,70,1.4
1078,10/04/1991 00:00,10,0,13.2,52,2.9
1078,11/04/1991 00:00,10.6,0,15.4,38,5.1
1078,12/04/1991 00:00,12.2,0,15.3,42,4.5
1078,13/04/1991 00:00,11.8,0,14.4,50,1.7
1078,14/04/1991 00:00,9.6,0,14.9,49,2.5
1078,15/04/1991 00:00,12.2,0,15.1,48,2.2
1078,16/04/1991 00:00,2.8,0.2,5.7,64,5.8
1078,17/04/1991 00:00,3,2.6,5.7,66,4.5
1078,18/04/1991 00:00,2.3,5,4.2,81,2
1078,19/04/1991 00:00,4.2,0.2,4.3,66,3.6
1078,20/04/1991 00:00,8.4,0,1.4,77,2
1078,21/04/1991 00:00,9.7,1.2,5.8,61,2.1
1078,22/04/1991 00:00,2.1,3.1,5.3,83,4.4
1078,23/04/1991 00:00,4.3,2.1,5.8,87,3.1
1078,24/04/1991 00:00,4.1,9,5.2,88,1.5
1078,25/04/1991 00:00,7.9,1.6,6.6,76,2
1078,26/04/1991 00:00,11.3,0,8.9,60,3.5
1078,27/04/1991 00:00,10.2,0,9.2,62,1.3
1078,28/04/1991 00:00,7.1,0,7.4,68,2
1078,29/04/1991 00:00,0.5,0,7.6,75,1.6
1078,30/04/1991 00:00,0,7.5,8.2,78,3.4
1078,01/05/1991 00:00,4.1,0.4,8.2,77,4.5
1078,02/05/1991 00:00,0,2.6,7.4,89,4.8
1078,03/05/1991 00:00,3.8,4.4,6.8,77,4
1078,04/05/1991 00:00,3,2.4,6.6,85,2.8
1078,05/05/1991 00:00,2.9,0.1,7.7,80,1.4
1078,06/05/1991 00:00,5,0,8.9,72,1.7
1078,07/05/1991 00:00,0.7,0,10.2,72,1.6
1078,08/05/1991 00:00,6.9,0,11,57,2.2
1078,09/05/1991 00:00,2.6,0,10.1,70,2.4
1078,10/05/1991 00:00,10.8,0,13.7,61,3
1078,11/05/1991 00:00,11.1,0.2,13.3,59,3.7
1078,12/05/1991 00:00,4.2,0.7,11.2,70,2.6
1078,13/05/1991 00:00,4,2.4,15.5,61,2.3
1078,14/05/1991 00:00,3.6,0.1,10.2,75,4.6
1078,15/05/1991 00:00,2.2,9.9,7.4,84,4.1
1078,16/05/1991 00:00,6.1,2.6,8.1,76,3.4
1078,17/05/1991 00:00,2,0,8.8,70,2
1078,18/05/1991 00:00,7.5,0,9.7,68,1.7
1078,19/05/1991 00:00,8.4,0,13.2,64,1.7
1078,20/05/1991 00:00,5,0,15.7,72,3.3
1078,21/05/1991 00:00,0.2,0,16.4,76,3
1078,22/05/1991 00:00,10.1,0,13.6,65,4.1
1078,23/05/1991 00:00,8.8,0,10,63,4.3
1078,24/05/1991 00:00,8.3,0,11,58,2.2
1078,25/05/1991 00:00,2.2,0.8,11.4,76,2.2
1078,26/05/1991 00:00,0,0.3,11.5,86,1.6
1078,27/05/1991 00:00,2,0,13.2,74,1.5
1078,28/05/1991 00:00,1.2,0,14.6,72,2.2
1078,29/05/1991 00:00,12.7,0,17.6,54,1.6
1078,30/05/1991 00:00,10.8,0,18.3,52,1.4
1078,31/05/1991 00:00,6.7,0,13.3,82,2.6
1078,01/06/1991 00:00,9.3,0,11.5,58,3.7
1078,02/06/1991 00:00,12.2,0,14.4,51,1
1078,03/06/1991 00:00,0.4,4.6,8.4,80,4.2
1078,04/06/1991 00:00,10.2,0,10.2,63,3.8
1078,05/06/1991 00:00,8.4,0,11.9,60,2.1
1078,06/06/1991 00:00,0.1,0.2,13.2,72,3
1078,07/06/1991 00:00,0.8,0.7,15,78,2.3
1078,08/06/1991 00:00,3.9,0,14.2,73,2.7
1078,09/06/1991 00:00,1.3,7.8,15.4,77,4.1
1078,10/06/1991 00:00,4.8,4.4,14.8,79,6.1
1078,11/06/1991 00:00,7.8,0,15.5,62,4.7
1078,12/06/1991 00:00,1.7,1.7,17.4,61,5
1078,13/06/1991 00:00,4.3,2.5,14,68,6
1078,14/06/1991 00:00,6,0,15.1,59,5.3
1078,15/06/1991 00:00,0.8,4.6,16.8,67,4.5
1078,16/06/1991 00:00,2.9,0,12.6,74,3.9
1078,17/06/1991 00:00,4.9,0,13.7,72,1.2
1078,18/06/1991 00:00,3.7,4,12,81,2.2
1078,19/06/1991 00:00,0,4.7,12.6,77,5.3
1078,20/06/1991 00:00,0.7,6,11.7,90,2.7
1078,21/06/1991 00:00,7,2.7,18.3,70,3.8
1078,22/06/1991 00:00,4.7,0,18.2,70,3.6
1078,23/06/1991 00:00,4.3,0.1,18.3,68,3.2
1078,24/06/1991 00:00,2.3,5.3,17.2,78,4
1078,25/06/1991 00:00,2.5,2.6,19.8,82,3.9
1078,26/06/1991 00:00,7.1,0.1,17.7,66,5.2
1078,27/06/1991 00:00,2.8,29.8,12.6,81,4.8
1078,28/06/1991 00:00,2.2,1.1,12.2,82,4.9
1078,29/06/1991 00:00,1.6,0,13,78,3.3
1078,30/06/1991 00:00,4.2,2.6,18.2,69,3.7
1078,01/07/1991 00:00,0.3,5.2,17.6,92,1.9
1078,02/07/1991 00:00,13.1,0,24,57,2.6
1078,03/07/1991 00:00,14.5,0,24,59,2.6
1078,04/07/1991 00:00,13,0,23.5,60,4.5
1078,05/07/1991 00:00,13.2,0,26.4,60,3.4
1078,06/07/1991 00:00,12.8,0,25.7,59,2.7
1078,07/07/1991 00:00,14,0,26.4,53,1.9
1078,08/07/1991 00:00,6.8,0,23.8,64,3.2
1078,09/07/1991 00:00,9.7,0,19,61,3.8
1078,10/07/1991 00:00,13.1,0,21.8,56,1.8
1078,11/07/1991 00:00,14.4,0,28.4,51,3.4
1078,12/07/1991 00:00,7.9,0,21.9,62,3.3
1078,13/07/1991 00:00,1.5,22.3,18,80,3.1
1078,14/07/1991 00:00,5.9,0,18.2,76,3.2
1078,15/07/1991 00:00,2.2,0,17.7,76,4.5
1078,16/07/1991 00:00,1.9,0,17.7,72,3.3
1078,17/07/1991 00:00,3.8,0,17.5,70,2.9
1078,18/07/1991 00:00,2.6,7.2,17.1,84,3.2
1078,19/07/1991 00:00,0.1,0.1,16.8,77,4.8
1078,20/07/1991 00:00,3.3,0,17.6,77,3.3
1078,21/07/1991 00:00,2,13.8,16,91,1.5
1078,22/07/1991 00:00,13.3,0,18.8,65,0.8
1078,23/07/1991 00:00,13.5,5.4,22.8,53,2
1078,24/07/1991 00:00,4.9,2.7,19.2,68,5
1078,25/07/1991 00:00,2.8,0.3,16.6,75,2.8
1078,26/07/1991 00:00,2.4,0,18.4,72,1.6
1078,27/07/1991 00:00,6.9,0,18.6,76,1
1078,28/07/1991 00:00,14.3,0,21.8,57,1.9
1078,29/07/1991 00:00,13.7,0,24.3,45,3.3
1078,30/07/1991 00:00,11.4,0.9,24,53,2.7
1078,31/07/1991 00:00,0.8,4.8,17.8,89,2
1078,01/08/1991 00:00,6.7,0,19.8,73,1.4
1078,02/08/1991 00:00,10.9,0,21.8,66,1.5
1078,03/08/1991 00:00,10,0,20.4,73,1
1078,04/08/1991 00:00,7.8,0,21.9,67,1.1
1078,05/08/1991 00:00,7.6,0,24,59,2.1
1078,06/08/1991 00:00,12.9,0,26.4,52,3.8
1078,07/08/1991 00:00,9.6,22.9,22.8,72,2
1078,08/08/1991 00:00,0,14.3,17.7,91,3.5
1078,09/08/1991 00:00,10.9,0,19.4,64,1.7
1078,10/08/1991 00:00,1,0,22.2,72,2.8
1078,11/08/1991 00:00,2.3,3.6,19.9,79,3.8
1078,12/08/1991 00:00,9.7,0,18.2,71,2.7
1078,13/08/1991 00:00,7.8,0,17.6,66,0.8
1078,14/08/1991 00:00,5.1,0,20.2,57,1.4
1078,15/08/1991 00:00,12.6,0,20.7,63,1.2
1078,16/08/1991 00:00,5.5,0,19.1,72,2.9
1078,17/08/1991 00:00,3.2,9.7,17.2,78,4.5
1078,18/08/1991 00:00,8.6,0,15.8,74,3.8
1078,19/08/1991 00:00,5.4,0,16.6,70,2.1
1078,20/08/1991 00:00,3.6,2.9,17.8,69,2.2
1078,21/08/1991 00:00,12.5,0,20.9,65,1.6
1078,22/08/1991 00:00,6,0,26.1,45,4.7
1078,23/08/1991 00:00,7.7,0,21.4,54,4.6
1078,24/08/1991 00:00,6.7,0,18.6,63,3.8
1078,25/08/1991 00:00,4.1,0,17.1,74,0.9
1078,26/08/1991 00:00,7.6,0,17.6,69,1.4
1078,27/08/1991 00:00,7.7,0,17.2,70,1.2
1078,28/08/1991 00:00,6.7,0,16.1,73,2.4
1078,29/08/1991 00:00,12.8,0,15.8,63,2.8
1078,30/08/1991 00:00,12.7,0,17.8,63,2.3
1078,31/08/1991 00:00,12.4,0,19.3,61,2.3
1078,01/09/1991 00:00,12.5,0,21.4,51,3.2
1078,02/09/1991 00:00,11.6,0,21.7,51,1.9
1078,03/09/1991 00:00,11.5,0,21.2,53,1.7
1078,04/09/1991 00:00,11.1,0,21.8,56,1.2
1078,05/09/1991 00:00,6.7,0,19.4,70,3.1
1078,06/09/1991 00:00,1.5,0,14.1,65,3
1078,07/09/1991 00:00,0.7,0,15.6,72,2.5
1078,08/09/1991 00:00,0,0,15,79,1.2
1078,09/09/1991 00:00,10,0,15.8,71,1.2
1078,10/09/1991 00:00,8.6,0,18.9,62,1.1
1078,11/09/1991 00:00,2.1,0,15.4,72,2.4
1078,12/09/1991 00:00,11.5,0,12.6,63,2
1078,13/09/1991 00:00,11.4,0,13.4,63,1
1078,14/09/1991 00:00,11.3,0,17.6,51,1.3
1078,15/09/1991 00:00,1.7,2,18.4,75,3.3
1078,16/09/1991 00:00,1.9,16,18.2,80,2.6
1078,17/09/1991 00:00,5.7,0,16.5,72,3.9
1078,18/09/1991 00:00,7.9,0,17.8,70,2.5
1078,19/09/1991 00:00,5.6,0,14.9,76,1.8
1078,20/09/1991 00:00,7.7,0,13,73,1.4
1078,21/09/1991 00:00,10.1,0,17.7,70,2.6
1078,22/09/1991 00:00,1.5,4.5,15.8,78,5.4
1078,23/09/1991 00:00,1.5,0,16.1,66,5.9
1078,24/09/1991 00:00,2.9,4.6,20,66,6.3
1078,25/09/1991 00:00,1.7,5.5,18.1,90,4
1078,26/09/1991 00:00,0,2.6,15,91,2.3
1078,27/09/1991 00:00,0.5,1.1,12.5,83,3.5
1078,28/09/1991 00:00,3.1,2.6,12.8,75,5.5
1078,29/09/1991 00:00,0.3,0.2,14.4,79,3.7
1078,30/09/1991 00:00,2,1.8,11.6,83,3.7
1078,01/10/1991 00:00,1.6,2.3,11.4,84,5.7
1078,02/10/1991 00:00,3.8,0.1,12,74,5.4
1078,03/10/1991 00:00,8.5,0.4,14.8,65,3.9
1078,04/10/1991 00:00,3.4,0,13.4,83,2.1
1078,05/10/1991 00:00,4.6,2.9,14.6,79,2.2
1078,06/10/1991 00:00,0,0.7,12.6,87,2.8
1078,07/10/1991 00:00,0,0,13.2,88,1.2
1078,08/10/1991 00:00,2.2,0,15,83,1.3
1078,09/10/1991 00:00,8,0,15.3,76,2.1
1078,10/10/1991 00:00,7.1,0,16.2,71,2.4
1078,11/10/1991 00:00,7.4,0,14.3,69,3.1
1078,12/10/1991 00:00,0,9,13.3,83,2.6
1078,13/10/1991 00:00,0,0.2,13,88,2.6
1078,14/10/1991 00:00,7.6,0,14.3,75,2.8
1078,15/10/1991 00:00,7.8,0,14.5,78,2.5
1078,16/10/1991 00:00,3.8,1.7,14.7,76,6.3
1078,17/10/1991 00:00,4.9,2.1,8.4,74,7.8
1078,18/10/1991 00:00,2.7,4.6,8.4,84,7.1
1078,19/10/1991 00:00,4.9,0.4,7.2,83,4.9
1078,20/10/1991 00:00,0.9,0,6.8,79,3.4
1078,21/10/1991 00:00,1.1,0,6.2,82,1
1078,22/10/1991 00:00,6.9,0,8.1,81,1.4
1078,23/10/1991 00:00,0,1.1,9.5,88,2
1078,24/10/1991 00:00,0,0,9.8,88,1.8
1078,25/10/1991 00:00,0,0,10.5,85,1.4
1078,26/10/1991 00:00,9,0,8,52,3.4
1078,27/10/1991 00:00,8.9,0,7.6,52,4.5
1078,28/10/1991 00:00,4.1,0,7.4,55,5.1
1078,29/10/1991 00:00,8.7,0,6.3,51,4
1078,30/10/1991 00:00,3.2,0,6,61,5.6
1078,31/10/1991 00:00,3.1,0,7.2,69,5.5
1078,01/11/1991 00:00,0.8,8.4,8.4,69,7.7
1078,02/11/1991 00:00,2.1,0,13,72,6.1
1078,03/11/1991 00:00,0,11.8,11.3,75,8
1078,04/11/1991 00:00,1.7,3.9,7.1,79,6.8
1078,05/11/1991 00:00,0,1.5,6.2,93,4.9
1078,06/11/1991 00:00,1,3.9,5.7,85,4.8
1078,07/11/1991 00:00,0,12,10.8,93,8.2
1078,08/11/1991 00:00,0,12.5,9.5,92,6.5
1078,09/11/1991 00:00,2.6,1.2,5.1,89,4.1
1078,10/11/1991 00:00,3.7,0.1,5,82,4
1078,11/11/1991 00:00,0,11.1,7.2,86,6.6
1078,12/11/1991 00:00,5.6,12.1,9.4,78,5.8
1078,13/11/1991 00:00,0,0.3,7.9,74,6.4
1078,14/11/1991 00:00,0,0.8,6.8,75,5.6
1078,15/11/1991 00:00,2.2,0.1,5.4,86,3.7
1078,16/11/1991 00:00,0.2,0,3.6,93,1.1
1078,17/11/1991 00:00,4.5,0.4,3.9,80,1.3
1078,18/11/1991 00:00,0,1.7,6.6,88,5.5
1078,19/11/1991 00:00,0.2,9.1,7,90,2.8
1078,20/11/1991 00:00,0,1.3,4.1,89,5.5
1078,21/11/1991 00:00,5.4,0,1.2,82,2.3
1078,22/11/1991 00:00,2.3,0,1.7,87,2.7
1078,23/11/1991 00:00,0,0,5.1,74,2
1078,24/11/1991 00:00,3.4,0,4.7,76,1.5
1078,25/11/1991 00:00,0,0,3.6,78,4.3
1078,26/11/1991 00:00,3.4,0,5.7,71,4.3
1078,27/11/1991 00:00,0.1,0,6.2,74,3.6
1078,28/11/1991 00:00,6,0,6.1,81,3.9
1078,29/11/1991 00:00,3.5,0,4.3,88,3.1
1078,30/11/1991 00:00,7,0,5.8,73,3.4
1078,01/12/1991 00:00,5.5,0,1.1,91,1.3
1078,02/12/1991 00:00,0,0,-0.1,95,1.7
1078,03/12/1991 00:00,0,0,-0.8,91,1
1078,04/12/1991 00:00,0,0.2,1.6,88,0.9
1078,05/12/1991 00:00,3.2,0.4,1.7,85,2
1078,06/12/1991 00:00,4.9,0,0.8,82,1
1078,07/12/1991 00:00,0,0.1,1.8,85,1.2
1078,08/12/1991 00:00,0,0,3.6,85,0.6
1078,09/12/1991 00:00,6.1,0,0,84,1.8
1078,10/12/1991 00:00,6.2,0,-2.6,57,2.1
1078,11/12/1991 00:00,6.8,0,-0.2,69,4.9
1078,12/12/1991 00:00,6.5,0,1.4,65,4.2
1078,13/12/1991 00:00,6,0,1.2,68,3.2
1078,14/12/1991 00:00,6.7,0,2.3,64,3.1
1078,15/12/1991 00:00,5.1,0,1.8,58,3.7
1078,16/12/1991 00:00,0.1,4.2,3.8,80,5
1078,17/12/1991 00:00,0.2,13.8,6.5,92,4.7
1078,18/12/1991 00:00,0.3,6.1,5.6,82,6.6
1078,19/12/1991 00:00,0,16.9,9.2,91,7.9
1078,20/12/1991 00:00,0.5,5.9,2.4,86,6.4
1078,21/12/1991 00:00,0,20.7,7.4,94,5.7
1078,22/12/1991 00:00,0,5,11.6,93,5.9
1078,23/12/1991 00:00,0,2.5,10.4,80,9
1078,24/12/1991 00:00,1.8,0,4.5,84,4.5
1078,25/12/1991 00:00,2,0,3.8,84,2.8
1078,26/12/1991 00:00,0,1.1,6.9,84,6.6
1078,27/12/1991 00:00,1.4,0,6.2,74,5.6
1078,28/12/1991 00:00,0.1,0,5.9,86,1.5
1078,29/12/1991 00:00,0,0.6,5.2,90,2.3
1078,30/12/1991 00:00,0,0,5.4,95,0.4
1078,31/12/1991 00:00,0,0,3.9,75,2.7
1078,01/01/1992 00:00,0,0,4.8,84,5.8
1078,02/01/1992 00:00,1.4,0,5.2,82,6.6
1078,03/01/1992 00:00,0,0,5,72,7.2
1078,04/01/1992 00:00,0,7.9,6.7,86,6.1
1078,05/01/1992 00:00,0,7.7,9.2,91,4.6
1078,06/01/1992 00:00,0,0.9,8.4,88,5.2
1078,07/01/1992 00:00,6.1,0,4.4,80,4.8
1078,08/01/1992 00:00,0,3.1,9.2,68,5.9
1078,09/01/1992 00:00,0,0.1,9.4,83,4.4
1078,10/01/1992 00:00,2.9,0,3.7,80,4.2
1078,11/01/1992 00:00,4.8,0,0.7,88,0.7
1078,12/01/1992 00:00,0,1.5,2.2,93,1.2
1078,13/01/1992 00:00,0,0.4,3.5,85,0.9
1078,14/01/1992 00:00,0,0.4,5,92,2.4
1078,15/01/1992 00:00,0,0,6,84,2.6
1078,16/01/1992 00:00,0,0,4.5,82,3
1078,17/01/1992 00:00,0,0,5.3,72,3.3
1078,18/01/1992 00:00,0.9,0,4.6,85,2
1078,19/01/1992 00:00,0,6.6,5.4,93,5
1078,20/01/1992 00:00,0,0,0.4,80,5.1
1078,21/01/1992 00:00,7.3,0,-2.2,61,3.3
1078,22/01/1992 00:00,6.9,0,-3.4,71,2.7
1078,23/01/1992 00:00,5.9,0,-2.3,83,0.8
1078,24/01/1992 00:00,6.7,0,-1.8,86,0.6
1078,25/01/1992 00:00,0,0,-4,98,0.3
1078,26/01/1992 00:00,0,0.3,0.6,98,0.4
1078,27/01/1992 00:00,4.6,0,0.4,88,1.9
1078,28/01/1992 00:00,4.6,0,-0.8,90,1.8
1078,29/01/1992 00:00,6.4,0,0.8,82,1.9
1078,30/01/1992 00:00,0,0,0.7,95,2.3
1078,31/01/1992 00:00,0,0,-0.4,96,1.4
1078,01/02/1992 00:00,1.1,0,-0.3,93,0.8
1078,02/02/1992 00:00,0,0.1,-1.5,98,2.3
1078,03/02/1992 00:00,2.9,1.5,4,78,5.6
1078,04/02/1992 00:00,0,4.2,2.1,92,2.9
1078,05/02/1992 00:00,0,2.6,6.1,93,4
1078,06/02/1992 00:00,0.1,0,7.2,87,2.2
1078,07/02/1992 00:00,3.7,0,7.6,73,2.7
1078,08/02/1992 00:00,7,0,6.5,71,3.7
1078,09/02/1992 00:00,6,1,7.6,71,6.2
1078,10/02/1992 00:00,1.9,1.9,6.4,79,6.3
1078,11/02/1992 00:00,0,5.4,7.2,89,4.3
1078,12/02/1992 00:00,0,2.6,11.5,86,3.8
1078,13/02/1992 00:00,0.2,0.7,8.4,82,4.3
1078,14/02/1992 00:00,1.2,1.4,7.3,74,5.8
1078,15/02/1992 00:00,0,2.1,8.1,81,7.2
1078,16/02/1992 00:00,1.7,2.1,2.5,84,7.2
1078,17/02/1992 00:00,3.1,0.7,-0.9,78,4.6
1078,18/02/1992 00:00,6,0,-1.9,74,1
1078,19/02/1992 00:00,1.2,0,0.8,74,1.9
1078,20/02/1992 00:00,0.3,0,2.7,91,1.6
1078,21/02/1992 00:00,0.5,0,4.3,81,2.6
1078,22/02/1992 00:00,0.3,0,4.6,73,4.7
1078,23/02/1992 00:00,0,0.8,6.4,89,5.2
1078,24/02/1992 00:00,0,0,7.8,77,2.5
1078,25/02/1992 00:00,0.5,0,8.4,72,1.9
1078,26/02/1992 00:00,0,0,7.6,73,3.2
1078,27/02/1992 00:00,7.6,0,7.4,76,2.1
1078,28/02/1992 00:00,8.6,0,9.6,69,3.3
1078,29/02/1992 00:00,8.9,0,12.1,55,3.7
1078,01/03/1992 00:00,8.9,1.2,12.3,52,4.8
1078,02/03/1992 00:00,4.3,0,6.5,72,5.8
1078,03/03/1992 00:00,0,0.1,7.8,78,5.1
1078,04/03/1992 00:00,0.1,0,9,83,1.9
1078,05/03/1992 00:00,7.3,6.9,12.4,58,4.7
1078,06/03/1992 00:00,2.4,0.5,7,81,3.8
1078,07/03/1992 00:00,9.5,0,9.4,60,4.3
1078,08/03/1992 00:00,3.8,0,9,71,2.3
1078,09/03/1992 00:00,1.2,0,7.8,85,0.9
1078,10/03/1992 00:00,6.1,2.5,9.4,72,4.9
1078,11/03/1992 00:00,2.9,1.1,4.5,82,6.3
1078,12/03/1992 00:00,0,10.2,8.6,85,9.9
1078,13/03/1992 00:00,0.5,7.9,7,79,9
1078,14/03/1992 00:00,4.4,2.2,4.4,75,6.2
1078,15/03/1992 00:00,2.8,0,4.3,66,4.9
1078,16/03/1992 00:00,4.6,0.7,5.8,64,2.7
1078,17/03/1992 00:00,0,1.4,7.2,88,2.7
1078,18/03/1992 00:00,8.3,0.8,11.7,62,2.9
1078,19/03/1992 00:00,0.8,0,9.6,74,2.6
1078,20/03/1992 00:00,0.1,2.1,10.6,82,4.8
1078,21/03/1992 00:00,2.1,7.7,8.6,70,7.6
1078,22/03/1992 00:00,0.4,24.8,6,88,4.5
1078,23/03/1992 00:00,1.8,4.4,4.6,84,2.3
1078,24/03/1992 00:00,5.4,0,5.7,74,5.2
1078,25/03/1992 00:00,0.1,1.5,5.2,73,4.5
1078,26/03/1992 00:00,0,3.3,5.1,82,4.9
1078,27/03/1992 00:00,0.5,2,5.7,82,2.7
1078,28/03/1992 00:00,1.6,2.4,3.1,80,4.7
1078,29/03/1992 00:00,5.2,1.8,5.6,67,2.1
1078,30/03/1992 00:00,6.8,0.1,9.6,63,5.2
1078,31/03/1992 00:00,0.9,9,9.6,61,3.9
1078,01/04/1992 00:00,0,0.1,7.5,74,2.4
1078,02/04/1992 00:00,5,0.2,8.1,70,4.7
1078,03/04/1992 00:00,3.3,1.8,7.2,80,3.1
1078,04/04/1992 00:00,2.1,0,5.9,70,2.1
1078,05/04/1992 00:00,7.4,0,6.4,69,1.7
1078,06/04/1992 00:00,0.3,0,9,63,2.9
1078,07/04/1992 00:00,8.7,0,10.2,48,4.3
1078,08/04/1992 00:00,10.2,0,10.3,53,3.3
1078,09/04/1992 00:00,10.7,0,9.9,55,2.6
1078,10/04/1992 00:00,8.7,0,10.6,58,1.2
1078,11/04/1992 00:00,10.7,0,12,55,0.7
1078,12/04/1992 00:00,5,1.6,12.7,59,3.5
